component_id,component_type_id,component_mac475,mac475_weight,uniqueness,orientation,overall_length,adaptor_adaptor_angle,adaptor_overall_length,adaptor_end_form_id_1,adaptor_connection_type_id_1,adaptor_length_1,adaptor_thread_size_1,adaptor_thread_pitch_1,adaptor_nominal_size_1,adaptor_end_form_id_2,adaptor_connection_type_id_2,adaptor_length_2,adaptor_thread_size_2,adaptor_thread_pitch_2,adaptor_nominal_size_2,adaptor_hex_size,adaptor_unique_feature,adaptor_orientation,adaptor_weight,boss_type,boss_connection_type_id,boss_outside_shape,boss_base_type,boss_height_over_tube,boss_bolt_pattern_long,boss_bolt_pattern_wide,boss_groove,boss_base_diameter,boss_shoulder_diameter,boss_unique_feature,boss_orientation,boss_weight,elbow_bolt_pattern_long,elbow_bolt_pattern_wide,elbow_extension_length,elbow_overall_length,elbow_thickness,elbow_drop_length,elbow_elbow_angle,elbow_mj_class_code,elbow_mj_plug_class_code,elbow_plug_diameter,elbow_groove,elbow_unique_feature,elbow_orientation,elbow_weight,float_bolt_pattern_long,float_bolt_pattern_wide,float_thickness,float_orientation,float_weight,hfl_hose_diameter,hfl_corresponding_shell,hfl_coupling_class,hfl_material,hfl_plating,hfl_orientation,hfl_weight,nut_hex_nut_size,nut_seat_angle,nut_length,nut_thread_size,nut_thread_pitch,nut_diameter,nut_blind_hole,nut_orientation,nut_weight,other_weight,sleeve_connection_type_id,sleeve_length,sleeve_intended_nut_thread,sleeve_intended_nut_pitch,sleeve_unique_feature,sleeve_plating,sleeve_orientation,sleeve_weight,straight_bolt_pattern_long,straight_bolt_pattern_wide,straight_head_diameter,straight_overall_length,straight_thickness,straight_mj_class_code,straight_groove,straight_unique_feature,straight_orientation,straight_weight,tee_bolt_pattern_long,tee_bolt_pattern_wide,tee_extension_length,tee_overall_length,tee_thickness,tee_drop_length,tee_mj_class_code,tee_mj_plug_class_code,tee_groove,tee_unique_feature,tee_orientation,tee_weight,threaded_adaptor_angle,threaded_overall_length,threaded_hex_size,threaded_end_form_id_1,threaded_connection_type_id_1,threaded_length_1,threaded_thread_size_1,threaded_thread_pitch_1,threaded_nominal_size_1,threaded_end_form_id_2,threaded_connection_type_id_2,threaded_length_2,threaded_thread_size_2,threaded_thread_pitch_2,threaded_nominal_size_2,threaded_end_form_id_3,threaded_connection_type_id_3,threaded_length_3,threaded_thread_size_3,threaded_thread_pitch_3,threaded_nominal_size_3,threaded_end_form_id_4,threaded_connection_type_id_4,threaded_length_4,threaded_thread_size_4,threaded_thread_pitch_4,threaded_nominal_size_4,threaded_unique_feature,threaded_orientation,threaded_weight
C-1691,OTHER,other,0.78,N,N,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C-1692,OTHER,other,0.03,N,N,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C-1693,OTHER,other,0.017,N,N,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C-1694,CP-027,nut,0.2,N,N,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.4,37.0,40.0,.375,16.0,30.0,N,N,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C-1695,CP-028,adaptor,0.032,N,N,30.0,90.0,30.0,A-001,B-006,65.5,0.75,16.0,8.73,A-007,9999,8.73,0.687,18.0,9.52,25.4,N,N,0.032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C-1696,OTHER,other,0.142,N,N,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C-1697,CP-018,boss,0.066,Y,Y,0.0,,,,,,,,,,,,,,,,,,,Boss,B-005,Round,Shoulder,20.5,77.8,42.9,N,25.0,17.8,Y,Y,0.066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C-1698,CP-018,boss,0.073,Y,Y,0.0,,,,,,,,,,,,,,,,,,,Boss,B-005,Round,Shoulder,20.5,77.8,42.9,N,28.0,21.8,Y,Y,0.073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C-1699,CP-018,boss,0.083,Y,Y,0.0,,,,,,,,,,,,,,,,,,,Boss,B-005,Round,Shoulder,25.5,77.8,42.9,N,35.0,23.8,Y,Y,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C-1700,CP-015,threaded,0.42,N,Y,38.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,38.5,31.75,A-003,NONE,36.0,1.0,14.0,27.2,A-005,B-002,42.0,1.187,12.0,19.05,NONE,NONE,37.0,1.3119999999999998,12.0,15.88,NONE,NONE,41.7,1.187,12.0,,N,Y,0.42
C-1701,CP-014,threaded,0.21899999999999997,N,N,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,51.0,26.99,A-005,B-002,37.3,1.0,14.0,25.4,A-003,NONE,35.5,1.187,12.0,21.7,NONE,NONE,37.0,1.3119999999999998,12.0,15.88,NONE,NONE,41.7,1.187,12.0,,N,N,0.21899999999999997
C-1702,CP-015,threaded,0.389,N,Y,38.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,38.5,31.75,A-003,NONE,34.0,1.0,14.0,21.7,A-005,B-002,40.0,1.0,14.0,19.05,NONE,NONE,37.0,1.3119999999999998,12.0,15.88,NONE,NONE,41.7,1.187,12.0,,N,Y,0.389
C-1703,CP-024,sleeve,0.059000000000000004,N,N,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-002,20.0,1.4369999999999998,12.0,N,N,N,0.059000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C-1704,CP-014,threaded,0.212,N,N,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,52.0,31.75,A-005,B-002,37.3,1.187,12.0,25.4,A-003,NONE,35.5,1.187,12.0,21.7,NONE,NONE,37.0,1.3119999999999998,12.0,15.88,NONE,NONE,41.7,1.187,12.0,,N,N,0.212
C-1705,CP-001,straight,1.31,Y,Y,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.15,27.76,50.8,28.0,45.0,NONE,N,Y,Y,1.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C-1706,CP-002,straight,1.413,N,Y,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.8,42.9,50.8,28.0,28.0,MJ-001,Y,N,Y,1.413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C-1707,CP-018,boss,0.182,Y,Y,0.0,,,,,,,,,,,,,,,,,,,Boss,B-005,Round,Shoulder,23.0,77.8,42.9,N,45.0,34.9,Y,Y,0.182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C-1708,CP-018,boss,0.052000000000000005,N,Y,0.0,,,,,,,,,,,,,,,,,,,Boss,B-005,Round,Shoulder,11.0,77.8,42.9,N,30.0,27.7,N,Y,0.052000000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C-1709,OTHER,other,0.052000000000000005,N,N,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.052000000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C-1710,CP-014,threaded,0.109,N,N,53.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,53.1,31.75,A-006,B-001,37.3,1.062,12.0,25.4,A-004,NONE,35.5,1.187,12.0,19.05,NONE,NONE,37.0,1.3119999999999998,12.0,15.88,NONE,NONE,41.7,1.187,12.0,,N,N,0.109
C-1711,CP-006,straight,0.045,N,N,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.68,31.8,38.1,28.0,6.73,NONE,Y,N,N,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C-1712,CP-006,straight,0.331,N,N,14.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.68,31.8,50.8,14.22,8.0,NONE,Y,N,N,0.331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C-1713,CP-007,straight,0.26,Y,N,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.68,31.8,63.3,28.0,12.7,MJ-007,N,Y,N,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C-1714,CP-014,threaded,0.136,N,N,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,42.0,31.75,A-005,B-001,37.3,1.062,12.0,25.4,A-004,NONE,35.5,1.187,12.0,19.05,NONE,NONE,37.0,1.3119999999999998,12.0,15.88,NONE,NONE,41.7,1.187,12.0,,N,N,0.136
C-1715,CP-014,threaded,0.059000000000000004,N,N,36.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,36.8,25.4,A-005,B-001,37.3,0.875,14.0,25.4,A-004,NONE,35.5,1.187,12.0,15.88,NONE,NONE,37.0,1.3119999999999998,12.0,15.88,NONE,NONE,41.7,1.187,12.0,,N,N,0.059000000000000004
C-1716,CP-014,threaded,0.091,N,N,28.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,28.4,22.22,A-001,B-001,37.3,0.875,14.0,25.4,A-004,NONE,35.5,1.187,12.0,15.88,NONE,NONE,37.0,1.3119999999999998,12.0,15.88,NONE,NONE,41.7,1.187,12.0,,N,N,0.091
C-1717,CP-007,straight,0.243,N,N,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.68,31.8,60.32,28.0,8.0,MJ-003,Y,N,N,0.243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C-1718,CP-014,threaded,0.136,N,N,37.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,37.1,34.92,A-001,B-001,37.3,1.062,12.0,25.4,A-004,NONE,35.5,1.187,12.0,25.4,NONE,NONE,37.0,1.3119999999999998,12.0,15.88,NONE,NONE,41.7,1.187,12.0,,N,N,0.136
C-1719,CP-004,straight,0.165,N,Y,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.15,31.8,50.8,28.0,11.94,NONE,Y,N,Y,0.165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C-1720,CP-007,straight,0.135,N,N,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.68,31.8,50.8,28.0,8.0,MJ-001,Y,N,N,0.135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C-1721,CP-007,straight,0.34,N,N,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.68,31.8,60.32,28.0,8.0,MJ-001,Y,N,N,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C-1722,CP-014,threaded,0.045,N,N,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,26.5,22.22,A-001,B-001,37.3,0.75,16.0,25.4,A-004,NONE,35.5,1.187,12.0,16.0,NONE,NONE,37.0,1.3119999999999998,12.0,15.88,NONE,NONE,41.7,1.187,12.0,,N,N,0.045
C-1723,CP-014,threaded,0.183,N,N,59.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,59.44,38.1,A-006,B-001,37.3,1.3119999999999998,12.0,25.4,A-004,NONE,35.5,1.187,12.0,25.4,NONE,NONE,37.0,1.3119999999999998,12.0,15.88,NONE,NONE,41.7,1.187,12.0,,N,N,0.183
C-1724,CP-014,threaded,0.045,N,N,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,24.6,19.05,A-001,B-001,37.3,0.75,16.0,25.4,A-004,NONE,35.5,1.187,12.0,12.7,NONE,NONE,37.0,1.3119999999999998,12.0,15.88,NONE,NONE,41.7,1.187,12.0,,N,N,0.045
C-1725,CP-018,boss,0.24,N,Y,0.0,,,,,,,,,,,,,,,,,,,Boss,B-005,Round,Saddle,23.11,77.8,42.9,N,28.0,22.36,N,Y,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C-1726,CP-008,elbow,0.8809999999999999,N,Y,163.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.37,26.19,33.3,163.8,22.0,27.0,90.0,NONE,NONE,50.0,Y,N,Y,0.8809999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C-1727,CP-015,threaded,0.141,N,Y,38.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,38.5,31.75,A-004,NONE,20.6,1.0,14.0,15.88,A-006,B-001,52.3,0.875,14.0,19.05,NONE,NONE,37.0,1.3119999999999998,12.0,15.88,NONE,NONE,41.7,1.187,12.0,,N,Y,0.141
C-1728,CP-014,threaded,0.318,N,N,61.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,61.2,38.1,A-006,B-001,37.3,1.062,12.0,25.4,A-004,NONE,35.5,1.187,12.0,25.4,NONE,NONE,37.0,1.3119999999999998,12.0,15.88,NONE,NONE,41.7,1.187,12.0,,N,N,0.318
C-1729,CP-018,boss,0.223,Y,Y,0.0,,,,,,,,,,,,,,,,,,,Boss,B-005,Round,Saddle,50.4,77.8,42.9,N,28.0,22.36,Y,Y,0.223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C-1730,OTHER,other,0.129,N,N,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C-1731,CP-018,boss,0.08199999999999999,N,Y,0.0,,,,,,,,,,,,,,,,,,,Boss,B-004,Round,Shoulder,8.89,77.8,42.9,N,25.4,12.29,N,Y,0.08199999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C-1732,OTHER,other,0.045,N,N,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C-1733,CP-010,elbow,0.245,N,Y,56.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.5,30.18,31.8,56.8,28.4,20.0,90.0,NONE,NONE,50.0,N,N,Y,0.245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C-1734,CP-004,straight,0.327,N,Y,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.5,31.8,50.8,28.0,12.7,NONE,Y,N,Y,0.327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C-1735,OTHER,other,0.15,N,N,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C-1736,CP-004,straight,0.045,N,Y,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.1,31.8,50.8,28.0,8.38,NONE,N,N,Y,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C-1737,OTHER,other,0.001,N,N,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C-1738,OTHER,other,2.315,N,N,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C-1739,CP-004,straight,0.107,N,Y,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.3,31.8,50.8,28.0,10.0,NONE,N,N,Y,0.107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C-1740,CP-004,straight,0.084,N,Y,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.45,31.8,50.8,28.0,10.0,NONE,N,N,Y,0.084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C-1741,OTHER,other,0.7490000000000001,N,N,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7490000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C-1742,OTHER,other,0.045,N,N,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C-1743,CP-014,threaded,0.045,N,N,28.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,28.6,22.22,A-001,B-005,37.3,0.875,14.0,25.4,A-004,NONE,35.5,1.187,12.0,12.7,NONE,NONE,37.0,1.3119999999999998,12.0,15.88,NONE,NONE,41.7,1.187,12.0,,N,N,0.045
C-1744,CP-008,elbow,0.45399999999999996,N,Y,77.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.37,26.19,47.75,77.98,37.34,26.92,90.0,NONE,NONE,50.0,Y,N,Y,0.45399999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C-1745,OTHER,other,0.07200000000000001,N,N,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07200000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C-1746,CP-002,straight,1.585,N,Y,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.9,50.8,50.8,28.0,28.0,MJ-001,N,N,Y,1.585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C-1747,CP-002,straight,1.4240000000000002,N,Y,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.9,50.8,50.8,28.0,28.0,MJ-001,Y,N,Y,1.4240000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C-1748,OTHER,other,0.001,N,N,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C-1749,CP-004,straight,0.07,N,Y,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.1,31.8,50.8,28.0,9.0,NONE,N,N,Y,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C-1750,CP-004,straight,0.067,N,Y,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.8,31.8,50.8,28.0,8.0,NONE,N,N,Y,0.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C-1751,OTHER,other,0.508,N,N,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C-1752,OTHER,other,0.67,N,N,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C-1753,OTHER,other,1.8,N,N,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C-1754,OTHER,other,0.5,N,N,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C-1755,OTHER,other,0.831,N,N,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C-1756,OTHER,other,0.025,N,N,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C-1757,OTHER,other,0.4,N,N,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
