tube_assembly_id,quantity_range_min,quantity_range_max,price_band_count,bracket_yes_count,bracket_no_count
TA-19276,1,1,1,0,1
TA-19277,1,20,6,6,0
TA-19278,2,5,2,2,0
TA-19279,5,20,4,4,0
TA-19280,1,20,5,5,0
TA-19281,1,20,6,6,0
TA-19282,1,250,8,8,0
TA-19283,1,1,1,0,1
TA-19284,1,1,1,0,1
TA-19285,1,1,1,0,1
TA-19286,1,20,5,5,0
TA-19287,1,1,1,0,1
TA-19288,1,1,1,0,1
TA-19289,5,25,4,4,0
TA-19290,1,1,1,1,0
TA-19291,1,1,1,1,0
TA-19292,1,1,1,0,1
TA-19293,1,1,1,0,1
TA-19294,4,16,4,4,0
TA-19295,5,20,4,4,0
TA-19296,1,1,1,0,1
TA-19297,1,1,1,1,0
TA-19298,15,15,1,0,1
TA-19299,15,15,1,0,1
TA-19300,15,15,1,0,1
TA-19301,1,250,8,8,0
TA-19302,1,100,7,7,0
TA-19303,1,250,8,8,0
TA-19304,1,250,8,8,0
TA-19305,1,250,8,8,0
TA-19306,1,250,8,8,0
TA-19307,1,250,8,8,0
TA-19308,1,250,8,8,0
TA-19309,1,250,8,8,0
TA-19310,1,250,8,8,0
TA-19311,1,250,8,8,0
TA-19312,1,250,8,8,0
TA-19313,1,250,8,8,0
TA-19314,1,250,8,8,0
TA-19315,1,250,8,8,0
TA-19316,1,1,1,0,1
TA-19317,1,1,2,2,0
TA-19318,1,250,8,8,0
TA-19319,1,250,8,8,0
TA-19320,1,250,8,8,0
TA-19321,1,250,8,8,0
TA-19322,1,250,8,8,0
TA-19323,1,1,2,2,0
TA-19324,10,20,3,3,0
TA-19325,1,1,1,0,1
TA-19326,1,1,1,0,1
TA-19327,1,1,1,1,0
TA-19328,5,5,1,0,1
TA-19329,1,1,1,0,1
TA-19330,1,250,8,8,0
TA-19331,1,1,1,0,1
TA-19332,1,250,8,8,0
TA-19333,1,250,8,8,0
TA-19334,1,5,5,5,0
TA-19335,1,1,1,0,1
TA-19336,1,250,8,8,0
TA-19337,1,250,8,8,0
TA-19338,1,250,8,8,0
TA-19339,1,250,8,8,0
TA-19340,1,250,8,8,0
TA-19341,3,9,4,4,0
TA-19342,1,250,8,8,0
TA-19343,1,250,8,8,0
TA-19344,1,250,8,8,0
TA-19345,1,250,8,8,0
TA-19346,1,250,8,8,0
TA-19347,1,1,2,2,0
TA-19348,1,1,1,1,0
TA-19349,1,60,3,3,0
TA-19350,1,250,8,8,0
TA-19351,1,1,1,0,1
TA-19352,1,250,8,8,0
TA-19353,1,250,8,8,0
TA-19354,1,250,8,8,0
TA-19355,1,100,7,7,0
TA-19356,2,2,1,0,1
TA-19357,1,250,8,8,0
TA-19358,1,250,8,8,0
TA-19359,1,250,8,8,0
TA-19360,1,250,8,8,0
TA-19361,1,250,8,8,0
TA-19362,1,100,7,7,0
TA-19363,1,100,7,7,0
TA-19364,1,250,8,8,0
TA-19365,1,7,5,5,0
TA-19366,50,750,6,6,0
TA-19367,1,250,8,8,0
TA-19368,1,250,8,8,0
TA-19369,195,195,1,0,1
TA-19370,1,250,8,8,0
TA-19371,1,250,8,8,0
TA-19372,1,250,8,8,0
TA-19373,1,1,1,0,1
TA-19374,1,250,8,8,0
TA-19375,1,250,8,8,0
TA-19376,1,250,8,8,0
TA-19377,3,12,4,4,0
TA-19378,1,250,8,8,0
TA-19379,1,250,8,8,0
TA-19380,1,5,5,5,0
TA-19381,1,9,5,5,0
TA-19382,1,7,6,6,0
TA-19383,1,250,8,8,0
TA-19384,1,250,8,8,0
TA-19385,1,250,8,8,0
TA-19386,5,5,1,0,1
TA-19387,1,1,1,0,1
TA-19388,1,250,8,8,0
TA-19389,100,500,5,5,0
TA-19390,1,250,8,8,0
TA-19391,50,275,6,6,0
TA-19392,1,250,8,8,0
TA-19393,1,250,8,8,0
TA-19394,1,250,8,8,0
TA-19395,1,9,5,5,0
TA-19396,1,250,8,8,0
TA-19397,1,250,8,8,0
TA-19398,1,250,8,8,0
TA-19399,1,250,8,8,0
TA-19400,1,250,8,8,0
TA-19401,1,250,8,8,0
TA-19402,10,40,4,4,0
TA-19403,1,250,8,8,0
TA-19404,1,250,8,8,0
TA-19405,1,9,5,5,0
TA-19406,1,250,8,8,0
TA-19407,1,250,8,8,0
TA-19408,1,250,8,8,0
TA-19409,1,250,8,8,0
TA-19410,5,20,4,4,0
TA-19411,1,250,8,8,0
TA-19412,1,250,8,8,0
TA-19413,1,250,8,8,0
TA-19414,1,250,8,8,0
TA-19415,1,250,8,8,0
TA-19416,1,250,8,8,0
TA-19417,1,250,8,8,0
TA-19418,1,250,8,8,0
TA-19419,1,9,5,5,0
TA-19420,1,250,8,8,0
TA-19421,2,9,5,5,0
TA-19424,1,9,5,5,0
TA-19427,85,85,1,0,1
TA-19428,1,250,8,8,0
TA-19429,1,1,1,0,1
TA-19430,1,250,8,8,0
TA-19432,1,250,8,8,0
TA-19433,1,250,8,8,0
TA-19437,1,250,8,8,0
TA-19440,1,250,8,8,0
TA-19441,1,250,8,8,0
TA-19442,1,250,8,8,0
TA-19443,1,100,7,7,0
TA-19444,1,250,8,8,0
TA-19445,1,250,8,8,0
TA-19446,1,250,8,8,0
TA-19447,1,250,8,8,0
TA-19448,1,250,8,8,0
TA-19449,1,250,8,8,0
TA-19450,1,250,8,8,0
TA-19451,1,250,8,8,0
TA-19453,80,80,1,0,1
TA-19454,1,1,1,1,0
TA-19455,1,20,3,3,0
TA-19456,1,20,3,3,0
TA-19457,1,250,8,8,0
TA-19458,1,12,5,5,0
TA-19460,1,1,1,1,0
TA-19461,1,1,1,1,0
TA-19462,1,1,1,1,0
TA-19463,3,12,4,4,0
TA-19464,2,8,4,4,0
TA-19465,1,1,1,0,1
TA-19466,1,1,1,0,1
TA-19467,20,20,1,0,1
TA-19468,1,1,1,0,1
TA-19469,10,10,2,2,0
TA-19470,1,1,1,0,1
TA-19471,1,1,1,0,1
TA-19472,5,5,1,0,1
TA-19473,1,250,8,8,0
TA-19474,1,1,2,2,0
TA-19475,5,20,4,4,0
TA-19476,1,1,1,0,1
TA-19477,1,1,1,0,1
TA-19478,1,1,1,0,1
TA-19479,5,10,2,2,0
TA-19480,10,25,2,2,0
TA-19481,1,1,1,0,1
TA-19482,1,1,1,0,1
TA-19483,1,250,8,8,0
TA-19484,1,1,1,0,1
TA-19485,1,1,1,0,1
TA-19486,1,1,1,0,1
TA-19487,25,25,1,0,1
TA-19488,25,25,1,0,1
TA-19489,1,1,1,0,1
TA-19490,25,25,1,0,1
TA-19492,1,1,1,1,0
TA-19493,1,20,3,3,0
TA-19494,3,6,2,2,0
TA-19495,1,60,2,2,0
TA-19496,1,1,2,2,0
TA-19497,50,50,1,0,1
TA-19498,60,120,3,3,0
TA-19499,1,1,1,0,1
TA-19500,1,1,1,0,1
TA-19501,1,1,1,0,1
TA-19502,20,20,1,0,1
TA-19503,25,25,1,0,1
TA-19504,2,2,1,0,1
TA-19505,25,25,1,0,1
TA-19506,1,1,1,1,0
TA-19507,1,1,1,0,1
TA-19508,1,1,1,0,1
TA-19509,16,32,3,3,0
TA-19510,1,1,1,0,1
TA-19511,1,1,2,2,0
TA-19512,15,15,1,0,1
TA-19513,1,20,5,5,0
TA-19514,1,1,1,0,1
TA-19515,10,10,1,0,1
TA-19516,1,1,1,0,1
TA-19517,1,1,1,0,1
TA-19518,1,1,1,0,1
TA-19519,1,1,1,0,1
TA-19520,1,1,1,0,1
TA-19521,1,1,1,0,1
TA-19522,1,1,1,0,1
TA-19523,1,1,1,0,1
TA-19524,1,1,1,0,1
TA-19525,1,1,1,0,1
TA-19526,1,1,2,2,0
TA-19527,1,1,2,2,0
TA-19528,1,1,2,2,0
TA-19529,1,20,3,3,0
TA-19530,1,1,1,0,1
TA-19531,1,1,1,0,1
TA-19532,1,1,1,0,1
TA-19533,1,1,1,0,1
TA-19534,1,20,3,3,0
TA-19535,1,1,1,0,1
TA-19536,1,3,3,3,0
TA-19538,5,15,3,3,0
TA-19539,1,100,7,7,0
TA-19540,1,1,1,0,1
TA-19541,1,1,1,0,1
TA-19542,1,1,1,0,1
TA-19543,1,1,1,0,1
TA-19544,1,250,8,8,0
TA-19545,1,20,3,3,0
TA-19546,1,20,3,3,0
TA-19547,10,10,1,0,1
TA-19548,1,20,3,3,0
TA-19549,1,1,1,0,1
TA-19550,1,1,1,0,1
TA-19551,25,25,1,0,1
TA-19552,1,1,1,0,1
TA-19553,1,25,3,3,0
TA-19554,1,1,1,1,0
TA-19555,30,30,1,0,1
TA-19556,1,1,2,2,0
TA-19557,1,1,3,3,0
TA-19558,1,1,1,0,1
TA-19559,1,1,1,0,1
TA-19560,1,1,1,0,1
TA-19561,1,1,1,0,1
TA-19562,1,1,1,0,1
TA-19563,1,1,1,0,1
TA-19564,5,25,3,3,0
TA-19565,1,250,8,8,0
TA-19566,1,1,1,0,1
TA-19567,1,1,2,2,0
TA-19568,1,1,1,0,1
TA-19569,1,1,1,0,1
TA-19570,25,25,1,0,1
TA-19571,1,1,1,0,1
TA-19572,1,1,1,1,0
TA-19573,1,1,1,1,0
TA-19574,1,1,1,0,1
TA-19575,1,1,1,0,1
TA-19576,3,10,3,3,0
TA-19577,3,5,2,2,0
TA-19578,4,12,4,4,0
TA-19579,1,250,8,8,0
TA-19580,1,1,1,0,1
TA-19581,1,1,1,0,1
TA-19582,7,12,3,3,0
TA-19583,12,12,1,0,1
TA-19584,20,20,1,0,1
TA-19585,20,20,1,0,1
TA-19586,20,20,1,0,1
TA-19587,20,20,1,0,1
TA-19588,1,1,1,0,1
TA-19589,1,1,1,0,1
TA-19590,1,1,2,2,0
TA-19591,1,1,1,1,0
TA-19592,1,1,1,0,1
TA-19593,1,1,1,0,1
TA-19594,1,1,2,2,0
TA-19595,1,1,2,2,0
TA-19596,1,1,1,1,0
TA-19597,1,1,1,1,0
TA-19598,11,11,1,0,1
TA-19599,1,1,2,2,0
TA-19600,1,1,1,0,1
TA-19601,1,1,1,0,1
TA-19602,1,1,1,0,1
TA-19603,1,1,1,0,1
TA-19604,1,1,1,0,1
TA-19605,1,1,2,2,0
TA-19606,1,1,2,2,0
TA-19607,1,1,2,2,0
TA-19608,1,1,1,0,1
TA-19609,1,1,1,0,1
TA-19610,1,1,1,1,0
TA-19611,1,1,1,0,1
TA-19612,1,1,1,0,1
TA-19613,3,12,4,4,0
TA-19614,1,1,1,1,0
TA-19615,1,1,1,1,0
TA-19616,1,1,1,0,1
TA-19617,5,5,1,0,1
TA-19618,1,250,8,8,0
TA-19619,1,1,1,0,1
TA-19620,1,1,1,1,0
TA-19621,1,1,1,0,1
TA-19622,5,5,1,0,1
TA-19623,1,1,2,2,0
TA-19625,1,1,1,0,1
TA-19627,1,1,1,1,0
TA-19628,1,1,1,1,0
TA-19629,1,1,1,0,1
TA-19630,1,1,1,0,1
TA-19631,1,1,1,0,1
TA-19632,1,250,8,8,0
TA-19633,12,12,1,0,1
TA-19634,25,25,1,0,1
TA-19635,1,1,1,0,1
TA-19636,1,1,1,0,1
TA-19637,1,1,1,0,1
TA-19638,1,1,1,0,1
TA-19639,1,1,1,0,1
TA-19640,1,250,9,9,0
TA-19641,1,1,1,0,1
TA-19642,30,50,3,3,0
TA-19643,1,1,1,0,1
TA-19644,1,250,8,8,0
TA-19645,10,50,3,3,0
TA-19646,1,1,1,1,0
TA-19647,1,1,1,1,0
TA-19648,1,1,1,1,0
TA-19649,3,10,4,4,0
TA-19650,10,10,1,0,1
TA-19651,1,1,1,0,1
TA-19652,1,1,1,0,1
TA-19653,1,1,1,0,1
TA-19654,4,4,2,2,0
TA-19655,1,1,1,0,1
TA-19656,1,1,1,0,1
TA-19657,20,20,1,0,1
TA-19658,1,1,1,0,1
TA-19659,1,250,8,8,0
TA-19660,1,1,1,0,1
TA-19661,1,250,8,8,0
TA-19662,1,250,8,8,0
TA-19663,1,250,8,8,0
TA-19664,1,20,3,3,0
TA-19665,1,1,1,0,1
TA-19666,1,20,5,5,0
TA-19667,1,1,1,0,1
TA-19668,40,120,3,3,0
TA-19669,5,20,4,4,0
TA-19670,1,1,1,1,0
TA-19671,1,1,2,2,0
TA-19672,1,1,1,1,0
TA-19673,1,1,1,1,0
TA-19674,1,1,1,1,0
TA-19675,1,1,1,1,0
TA-19676,1,1,1,1,0
TA-19677,1,1,2,2,0
TA-19678,5,5,1,0,1
TA-19679,1,1,1,0,1
TA-19680,1,1,2,2,0
TA-19681,1,20,3,3,0
TA-19682,1,20,3,3,0
TA-19683,1,1,1,0,1
TA-19684,5,20,5,5,0
TA-19685,1,1,2,2,0
TA-19686,1,1,2,2,0
TA-19687,1,1,1,0,1
TA-19688,1,1,1,1,0
TA-19689,1,1,1,0,1
TA-19690,1,1,1,0,1
TA-19691,1,1,1,0,1
TA-19692,1,1,1,0,1
TA-19693,1,1,1,0,1
TA-19694,1,1,1,1,0
TA-19695,1,250,8,8,0
TA-19696,1,250,8,8,0
TA-19697,1,1,1,0,1
TA-19698,1,1,1,0,1
TA-19699,1,1,1,0,1
TA-19700,1,1,1,0,1
TA-19701,5,20,3,3,0
TA-19702,1,1,1,0,1
TA-19703,1,250,8,8,0
TA-19704,1,250,8,8,0
TA-19705,1,250,8,8,0
TA-19706,1,250,8,8,0
TA-19707,1,250,8,8,0
TA-19708,1,250,8,8,0
TA-19709,1,39,2,2,0
TA-19710,1,9,5,5,0
TA-19711,1,9,5,5,0
TA-19712,100,100,1,0,1
TA-19713,1,250,8,8,0
TA-19714,100,100,1,0,1
TA-19715,5,5,1,0,1
TA-19716,1,250,8,8,0
TA-19717,1,250,8,8,0
TA-19718,1,250,8,8,0
TA-19719,1,250,8,8,0
TA-19720,1,250,8,8,0
TA-19721,1,250,8,8,0
TA-19722,1,250,8,8,0
TA-19723,1,250,8,8,0
TA-19724,1,250,8,8,0
TA-19726,1,1,1,0,1
TA-19728,1,250,8,8,0
TA-19729,1,250,8,8,0
TA-19730,1,250,8,8,0
TA-19731,1,1,2,2,0
TA-19732,1,250,8,8,0
TA-19733,1,1,1,0,1
TA-19734,1,1,2,2,0
TA-19735,1,250,8,8,0
TA-19736,1,250,8,8,0
TA-19737,5,20,4,4,0
TA-19738,1,250,8,8,0
TA-19739,1,250,8,8,0
TA-19740,1,1,1,0,1
TA-19741,1,1,1,0,1
TA-19742,1,250,8,8,0
TA-19743,1,1,1,0,1
TA-19744,1,1,1,0,1
TA-19745,1,1,1,0,1
TA-19746,1,250,8,8,0
TA-19747,1,250,8,8,0
TA-19748,1,1,1,0,1
TA-19749,1,1,1,0,1
TA-19750,1,1,1,0,1
TA-19751,1,1,1,1,0
TA-19752,1,4,4,4,0
TA-19753,1,250,8,8,0
TA-19754,1,1,1,1,0
TA-19755,60,200,2,2,0
TA-19756,1,1,1,1,0
TA-19757,1,1,1,1,0
TA-19758,1,1,1,1,0
TA-19759,50,100,3,3,0
TA-19760,50,125,4,4,0
TA-19761,1,250,8,8,0
TA-19763,1,250,8,8,0
TA-19764,1,250,8,8,0
TA-19765,1,250,8,8,0
TA-19766,1,250,8,8,0
TA-19767,1,250,8,8,0
TA-19769,1,250,8,8,0
TA-19770,1,250,8,8,0
TA-19771,1,250,8,8,0
TA-19772,1,250,8,8,0
TA-19776,50,50,1,0,1
TA-19777,1,1,1,0,1
TA-19778,1,1,1,0,1
TA-19780,1,1,1,0,1
TA-19781,1,1,1,0,1
TA-19782,1,9,5,5,0
TA-19783,1,250,8,8,0
TA-19784,1,250,8,8,0
TA-19785,1,250,8,8,0
TA-19786,25,100,4,4,0
TA-19787,120,300,5,5,0
TA-19788,120,250,4,4,0
TA-19789,120,300,5,5,0
TA-19790,1,250,8,8,0
TA-19791,1,250,8,8,0
TA-19792,8,16,3,3,0
TA-19793,1,250,8,8,0
TA-19794,1,250,8,8,0
TA-19795,1,9,5,5,0
TA-19796,1,1,1,0,1
TA-19797,1,250,8,8,0
TA-19798,1,250,8,8,0
TA-19799,1,250,8,8,0
TA-19800,1,250,8,8,0
TA-19803,1,250,8,8,0
TA-19804,1,250,8,8,0
TA-19805,1,250,8,8,0
TA-19806,1,250,8,8,0
TA-19807,1,250,8,8,0
TA-19808,1,250,8,8,0
TA-19809,1,250,8,8,0
TA-19810,1,250,8,8,0
TA-19811,1,250,8,8,0
TA-19812,1,250,8,8,0
TA-19813,1,250,8,8,0
TA-19814,12,48,4,4,0
TA-19815,1,250,8,8,0
TA-19817,1,250,8,8,0
TA-19818,1,250,8,8,0
TA-19819,1,250,8,8,0
TA-19820,1,250,8,8,0
TA-19821,1,1,1,0,1
TA-19822,1,250,8,8,0
TA-19823,1,15,5,5,0
TA-19824,1,250,8,8,0
TA-19825,1,250,8,8,0
TA-19826,1,250,8,8,0
TA-19827,1,250,8,8,0
TA-19828,1,250,8,8,0
TA-19829,1,250,8,8,0
TA-19830,1,250,8,8,0
TA-19831,1,250,8,8,0
TA-19832,1,250,8,8,0
TA-19833,1,250,8,8,0
TA-19834,5,25,5,5,0
TA-19835,1,250,8,8,0
TA-19836,1,250,8,8,0
TA-19837,1,250,8,8,0
TA-19838,1,250,8,8,0
TA-19840,1,250,8,8,0
TA-19841,1,1,1,0,1
TA-19842,1,1,1,0,1
TA-19843,1,20,3,3,0
TA-19844,1,1,1,1,0
TA-19845,1,1,1,0,1
TA-19846,1,1,1,1,0
TA-19847,1,1,1,1,0
TA-19848,1,1,1,0,1
TA-19849,1,1,1,0,1
TA-19850,1,1,1,0,1
TA-19851,1,1,1,0,1
TA-19852,1,1,1,0,1
TA-19853,1,1,1,0,1
TA-19854,1,1,1,0,1
TA-19855,1,1,1,0,1
TA-19856,1,1,1,0,1
TA-19857,5,25,3,3,0
TA-19858,1,1,1,0,1
TA-19859,5,5,1,0,1
TA-19860,1,1,1,0,1
TA-19861,1,50,2,2,0
TA-19862,1,1,1,0,1
TA-19863,1,20,3,3,0
TA-19864,1,1,1,0,1
TA-19865,1,1,1,0,1
TA-19866,15,15,1,0,1
TA-19867,1,1,1,0,1
TA-19868,1,250,8,8,0
TA-19869,1,1,1,0,1
TA-19870,1,1,1,0,1
TA-19871,3,18,5,5,0
TA-19872,5,15,3,3,0
TA-19873,1,40,5,5,0
TA-19874,10,10,1,0,1
TA-19875,10,10,1,0,1
TA-19876,2,8,4,4,0
TA-19877,1,1,1,0,1
TA-19878,1,1,1,0,1
TA-19879,1,1,1,0,1
TA-19880,1,1,1,0,1
TA-19881,1,5,5,5,0
TA-19882,5,50,3,3,0
TA-19883,1,1,1,0,1
TA-19884,1,1,1,0,1
TA-19885,1,1,2,2,0
TA-19886,1,1,1,0,1
TA-19887,1,1,1,0,1
TA-19888,2,8,4,4,0
TA-19889,1,1,1,0,1
TA-19890,1,1,1,0,1
TA-19891,1,250,8,8,0
TA-19892,1,250,8,8,0
TA-19893,16,32,3,3,0
TA-19894,1,100,7,7,0
TA-19895,1,100,7,7,0
TA-19896,3,12,4,4,0
TA-19897,2,5,4,4,0
TA-19898,5,5,1,0,1
TA-19899,1,250,9,9,0
TA-19900,1,20,3,3,0
TA-19901,1,20,3,3,0
TA-19902,1,1,1,0,1
TA-19903,1,20,3,3,0
TA-19904,1,20,3,3,0
TA-19905,1,1,1,0,1
TA-19906,1,1,1,0,1
TA-19907,1,1,1,0,1
TA-19908,125,500,4,4,0
TA-19909,1,1,1,0,1
TA-19910,1,250,8,8,0
TA-19911,1,250,8,8,0
TA-19912,1,250,8,8,0
TA-19913,1,250,8,8,0
TA-19914,1,250,8,8,0
TA-19915,1,250,8,8,0
TA-19917,1,2,2,2,0
TA-19918,1,250,8,8,0
TA-19919,1,250,8,8,0
TA-19920,1,250,8,8,0
TA-19921,1,250,8,8,0
TA-19922,1,250,8,8,0
TA-19923,1,250,8,8,0
TA-19924,1,250,8,8,0
TA-19925,1,250,8,8,0
TA-19926,1,250,8,8,0
TA-19927,1,250,8,8,0
TA-19928,1,9,5,5,0
TA-19929,1,9,5,5,0
TA-19930,1,250,8,8,0
TA-19931,20,80,4,4,0
TA-19932,1,250,8,8,0
TA-19933,1,1,1,1,0
TA-19934,1,1,1,0,1
TA-19935,1,250,8,8,0
TA-19936,1,250,8,8,0
TA-19937,1,250,8,8,0
TA-19938,1,1,1,0,1
TA-19939,1,250,8,8,0
TA-19940,1,250,8,8,0
TA-19941,1,1,1,1,0
TA-19942,1,1,1,0,1
TA-19943,1,1,1,0,1
TA-19944,1,1,1,0,1
TA-19948,1,250,8,8,0
TA-19949,1,250,8,8,0
TA-19950,1,250,8,8,0
TA-19951,1,250,8,8,0
TA-19952,2,2,1,0,1
TA-19953,1,250,8,8,0
TA-19954,1,250,8,8,0
TA-19955,1,250,8,8,0
TA-19956,1,250,8,8,0
TA-19957,1,250,8,8,0
TA-19958,1,250,8,8,0
TA-19959,1,250,8,8,0
TA-19960,1,250,8,8,0
TA-19961,10,40,4,4,0
TA-19962,1,250,8,8,0
TA-19963,1,250,8,8,0
TA-19964,10,50,5,5,0
TA-19965,1,250,8,8,0
TA-19966,1,250,8,8,0
TA-19967,1,250,8,8,0
TA-19968,185,185,1,0,1
TA-19969,1,250,8,8,0
TA-19970,1,250,8,8,0
TA-19971,1,250,8,8,0
TA-19972,1,250,8,8,0
TA-19973,1,250,8,8,0
TA-19974,1,250,8,8,0
TA-19975,1,250,8,8,0
TA-19976,1,250,8,8,0
TA-19977,1,250,8,8,0
TA-19978,1,250,8,8,0
TA-19979,1,250,8,8,0
TA-19980,1,250,8,8,0
TA-19988,1,250,8,8,0
TA-19990,1,250,8,8,0
TA-19991,1,250,8,8,0
TA-19992,1,30,7,7,0
TA-19993,1,250,8,8,0
TA-19994,1,9,5,5,0
TA-19995,1,1,1,0,1
TA-19998,1,30,6,6,0
TA-19999,1,250,8,8,0
TA-20000,1,250,8,8,0
TA-20001,1,250,8,8,0
TA-20002,1,250,8,8,0
TA-20003,1,250,8,8,0
TA-20009,1,250,8,8,0
TA-20010,1,250,8,8,0
TA-20013,1,250,8,8,0
TA-20014,1,250,8,8,0
TA-20015,1,250,8,8,0
TA-20016,1,250,8,8,0
TA-20017,10,10,1,0,1
TA-20018,1,250,8,8,0
TA-20019,1,250,8,8,0
TA-20020,1,250,8,8,0
TA-20021,1,250,8,8,0
TA-20023,1,250,8,8,0
TA-20024,1,1,1,0,1
TA-20025,1,250,8,8,0
TA-20026,1,250,8,8,0
TA-20027,1,250,8,8,0
TA-20028,1,250,8,8,0
TA-20029,1,250,8,8,0
TA-20030,1,250,8,8,0
TA-20031,1,250,8,8,0
TA-20032,1,250,8,8,0
TA-20033,1,250,8,8,0
TA-20034,1,250,8,8,0
TA-20035,1,1,1,0,1
TA-20036,1,250,8,8,0
TA-20037,1,250,8,8,0
TA-20038,1,250,8,8,0
TA-20039,1,1,1,0,1
TA-20040,1,250,8,8,0
TA-20041,1,250,8,8,0
TA-20042,10,25,4,4,0
TA-20043,25,25,1,0,1
TA-20044,5,40,6,6,0
TA-20045,10,30,4,4,0
TA-20046,10,25,4,4,0
TA-20047,10,30,4,4,0
TA-20048,5,25,4,4,0
TA-20049,1,250,8,8,0
TA-20050,10,10,1,0,1
TA-20051,1,250,8,8,0
TA-20052,1,250,8,8,0
TA-20053,3,25,6,6,0
TA-20054,1,250,8,8,0
TA-20055,1,250,8,8,0
TA-20056,1,250,8,8,0
TA-20057,1,250,8,8,0
TA-20058,1,250,8,8,0
TA-20059,1,250,8,8,0
TA-20060,1,250,8,8,0
TA-20061,1,250,8,8,0
TA-20062,1,250,8,8,0
TA-20063,1,250,8,8,0
TA-20064,1,250,8,8,0
TA-20065,1,250,8,8,0
TA-20066,1,250,8,8,0
TA-20067,1,250,8,8,0
TA-20068,1,250,8,8,0
TA-20069,1,250,8,8,0
TA-20070,1,250,8,8,0
TA-20071,1,250,8,8,0
TA-20072,1,250,8,8,0
TA-20073,1,250,8,8,0
TA-20074,1,250,8,8,0
TA-20075,1,1,1,0,1
TA-20076,1,1,1,1,0
TA-20077,1,1,1,1,0
TA-20078,1,1,1,0,1
TA-20079,20,20,1,0,1
TA-20080,1,1,1,0,1
TA-20081,1,1,1,0,1
TA-20082,1,250,8,8,0
TA-20083,1,1,1,0,1
TA-20084,1,250,8,8,0
TA-20085,20,20,1,0,1
TA-20086,20,20,1,0,1
TA-20087,20,20,1,0,1
TA-20088,20,20,1,0,1
TA-20089,20,20,1,0,1
TA-20090,20,20,1,0,1
TA-20091,1,1,2,2,0
TA-20092,1,1,1,0,1
TA-20093,1,250,8,8,0
TA-20094,1,1,1,0,1
TA-20095,1,1,1,0,1
TA-20096,1,1,1,0,1
TA-20097,1,1,1,0,1
TA-20098,1,1,1,0,1
TA-20099,1,1,1,0,1
TA-20100,1,1,1,0,1
TA-20101,1,1,1,0,1
TA-20102,1,1,1,0,1
TA-20103,1,1,1,0,1
TA-20104,1,1,1,0,1
TA-20105,20,20,1,0,1
TA-20106,1,1,1,0,1
TA-20107,1,1,1,0,1
TA-20108,1,1,1,0,1
TA-20109,1,1,1,0,1
TA-20110,1,1,1,0,1
TA-20111,1,1,1,0,1
TA-20112,60,100,3,3,0
TA-20113,10,10,1,0,1
TA-20114,1,1,2,2,0
TA-20115,1,250,8,8,0
TA-20116,1,1,1,0,1
TA-20117,1,20,3,3,0
TA-20118,1,1,1,0,1
TA-20119,30,30,1,0,1
TA-20120,1,1,1,0,1
TA-20121,1,1,1,0,1
TA-20122,1,1,1,0,1
TA-20123,1,1,1,0,1
TA-20124,1,1,1,1,0
TA-20125,1,1,1,0,1
TA-20126,10,40,4,4,0
TA-20127,10,40,4,4,0
TA-20128,1,1,2,2,0
TA-20129,25,250,4,4,0
TA-20130,1,1,1,1,0
TA-20131,1,1,1,0,1
TA-20132,1,1,1,0,1
TA-20133,1,1,1,0,1
TA-20134,1,1,1,0,1
TA-20135,1,1,1,0,1
TA-20136,5,80,5,5,0
TA-20137,1,1,1,1,0
TA-20138,1,1,2,2,0
TA-20139,50,50,1,0,1
TA-20140,1,1,1,0,1
TA-20141,40,40,1,0,1
TA-20142,1,1,1,0,1
TA-20143,1,1,1,0,1
TA-20144,1,1,1,0,1
TA-20145,1,100,7,7,0
TA-20146,1,250,8,8,0
TA-20147,1,250,8,8,0
TA-20148,3,12,4,4,0
TA-20149,1,250,8,8,0
TA-20150,1,100,7,7,0
TA-20151,1,250,8,8,0
TA-20152,5,15,3,3,0
TA-20153,1,250,8,8,0
TA-20154,1,250,8,8,0
TA-20155,5,20,4,4,0
TA-20156,1,250,8,8,0
TA-20157,1,250,8,8,0
TA-20158,10,30,5,5,0
TA-20159,1,250,8,8,0
TA-20160,1,250,8,8,0
TA-20161,8,16,3,3,0
TA-20162,1,25,6,6,0
TA-20163,5,20,4,4,0
TA-20164,1,250,8,8,0
TA-20165,1,250,8,8,0
TA-20166,1,250,8,8,0
TA-20167,1,250,8,8,0
TA-20168,1,250,8,8,0
TA-20169,1,250,8,8,0
TA-20170,2,10,3,3,0
TA-20171,1,250,8,8,0
TA-20172,1,250,8,8,0
TA-20173,1,250,8,8,0
TA-20174,1,250,8,8,0
TA-20175,1,250,8,8,0
TA-20176,1,250,8,8,0
TA-20177,1,250,8,8,0
TA-20178,1,250,8,8,0
TA-20179,5,5,1,0,1
TA-20180,1,1,1,0,1
TA-20181,1,250,8,8,0
TA-20182,1,250,8,8,0
TA-20183,1,250,8,8,0
TA-20185,1,250,8,8,0
TA-20186,1,250,8,8,0
TA-20187,1,250,8,8,0
TA-20188,5,20,3,3,0
TA-20189,1,250,8,8,0
TA-20190,1,250,8,8,0
TA-20191,1,250,8,8,0
TA-20192,1,250,8,8,0
TA-20193,1,250,8,8,0
TA-20194,1,250,8,8,0
TA-20195,1,250,8,8,0
TA-20196,1,250,8,8,0
TA-20197,1,250,8,8,0
TA-20198,1,250,8,8,0
