tube_assembly_id,supplier,quote_date,annual_usage,min_order_quantity,bracket_pricing,quantity,cost
TA-17199,S-0058,2012-12-10,1,23,Yes,1,9.397795496
TA-17200,S-0072,2012-04-03,20,2,No,2,5.658708123
TA-17203,S-0013,2012-09-26,213,20,No,1,3.736305314
TA-17212,S-0066,2013-05-24,186,15,No,15,36.60076896
TA-17214,S-0081,2013-03-21,104,1,No,1,112.1587109
TA-17216,S-0026,2013-01-09,281,1,No,1,29.30064599
TA-17218,S-0066,2013-01-14,120,0,Yes,12,22.10902333
TA-17218,S-0066,2013-01-14,120,0,Yes,34,14.68092565
TA-17219,S-0026,2013-01-09,281,1,No,1,23.75043817
TA-17220,S-0026,2014-01-14,500,1,Yes,1,8.240458928
TA-17220,S-0026,2015-01-01,1100,1,Yes,1,7.52825181
TA-17221,S-0026,2014-01-14,250,10,No,1,12.15759808
TA-17226,S-0014,2014-01-30,2,0,Yes,2,47.75682578
TA-17226,S-0014,2014-01-30,2,0,Yes,8,20.60671144
TA-17226,S-0014,2014-01-30,2,0,Yes,16,16.08030135
TA-17226,S-0014,2014-01-30,2,0,Yes,34,13.237037
TA-17226,S-0014,2014-01-30,2,0,Yes,52,12.65558665
TA-17226,S-0014,2014-01-30,2,0,Yes,100,12.09639278
TA-17227,S-0013,2012-05-11,5,20,No,1,19.43546458
TA-17228,S-0013,2012-05-11,5,20,No,1,26.24594515
TA-17232,S-0041,2013-02-08,1,0,Yes,1,29.6261469
TA-17232,S-0041,2013-02-08,1,0,Yes,6,11.94894365
TA-17232,S-0041,2013-02-08,1,0,Yes,20,8.685588378
TA-17235,S-0072,2012-07-26,54,1,Yes,1,9.559154922
TA-17235,S-0072,2012-07-26,54,4,Yes,1,9.21139754
TA-17236,S-0072,2012-10-03,529,1,Yes,1,6.009247564
TA-17236,S-0072,2012-10-03,529,71,Yes,1,5.591938706
TA-17250,S-0041,2012-03-08,280,40,No,40,6.746493215
TA-17251,S-0041,2012-03-08,80,20,No,20,7.330725617
TA-17252,S-0105,2014-01-15,56,5,No,5,20.23669758
TA-17253,S-0072,2013-01-08,339,1,No,1,9.520206095
TA-17254,S-0072,2013-01-08,339,1,No,1,9.528552272
TA-17256,S-0013,2012-04-10,35,5,No,1,13.40396054
TA-17257,S-0013,2012-04-10,35,5,No,1,13.40396054
TA-17258,S-0013,2012-04-10,35,5,No,1,17.92758857
TA-17261,S-0072,2012-05-07,700,1,Yes,1,4.000600925
TA-17262,S-0026,2013-07-01,5,0,Yes,1,739.2070019
TA-17262,S-0026,2013-07-01,5,0,Yes,2,386.469734
TA-17262,S-0026,2013-07-01,5,0,Yes,3,268.841495
TA-17262,S-0026,2013-07-01,5,0,Yes,4,210.0176383
TA-17262,S-0026,2013-07-01,5,0,Yes,5,174.7800782
TA-17263,S-0026,2013-07-01,5,0,Yes,1,667.0570823
TA-17263,S-0026,2013-07-01,5,0,Yes,2,351.4630849
TA-17263,S-0026,2013-07-01,5,0,Yes,3,246.2289189
TA-17263,S-0026,2013-07-01,5,0,Yes,4,193.5784513
TA-17263,S-0026,2013-07-01,5,0,Yes,5,162.0855428
TA-17264,S-0013,2013-03-12,5,2,No,2,32.24406448
TA-17267,S-0066,2013-05-15,5,0,Yes,1,322.2542468
TA-17267,S-0066,2013-05-15,5,0,Yes,2,188.4538985
TA-17267,S-0066,2013-05-15,5,0,Yes,5,94.73189297
TA-17268,S-0066,2013-05-15,5,0,Yes,1,254.8338276
TA-17268,S-0066,2013-05-15,5,0,Yes,2,150.4899206
TA-17268,S-0066,2013-05-15,5,0,Yes,5,82.94987286
TA-17269,S-0066,2013-05-15,5,0,Yes,1,348.1858193
TA-17269,S-0066,2013-05-15,5,0,Yes,2,192.8217312
TA-17269,S-0066,2013-05-15,5,0,Yes,5,100.0595361
TA-17274,S-0026,2013-04-16,5,1,No,1,404.0829499
TA-17275,S-0026,2013-04-16,5,1,No,1,404.0829499
TA-17279,S-0026,2013-07-01,5,0,Yes,1,692.5574356
TA-17279,S-0026,2013-07-01,5,0,Yes,2,363.1477329
TA-17279,S-0026,2013-07-01,5,0,Yes,3,253.298131
TA-17279,S-0026,2013-07-01,5,0,Yes,4,198.3524646
TA-17279,S-0026,2013-07-01,5,0,Yes,5,165.4629624
TA-17280,S-0013,2013-03-12,5,2,No,2,29.4091463
TA-17281,S-0013,2013-03-12,5,2,No,2,29.4091463
TA-17282,S-0013,2013-03-12,5,2,No,2,29.4091463
TA-17287,S-0013,2013-01-11,5,2,No,2,26.84686991
TA-17294,S-0066,2013-02-26,5,5,No,5,51.17597636
TA-17296,S-0066,2013-02-26,5,5,No,5,51.05912988
TA-17297,S-0066,2013-02-26,5,5,No,5,56.623248
TA-17298,S-0066,2013-02-26,5,5,No,5,79.45282462
TA-17299,S-0066,2013-02-26,5,5,No,5,77.10476678
TA-17300,S-0066,2013-02-26,5,5,No,5,66.16292851
TA-17301,S-0066,2013-02-26,5,5,No,5,74.08066858
TA-17302,S-0066,2013-03-19,53,5,No,5,49.09221413
TA-17304,S-0072,2012-05-18,25,4,No,1,16.33625079
TA-17308,S-0013,2012-11-09,300,1,No,1,14.24692443
TA-17310,S-0026,2012-04-11,70,1,No,1,44.78280465
TA-17314,S-0013,2013-04-05,50,10,No,10,17.43238205
TA-17319,S-0072,2012-11-27,701,1,Yes,1,1.493965714
TA-17321,S-0013,2012-09-07,46,1,No,1,8.081881562
TA-17323,S-0026,2013-05-23,200,1,No,1,8.404600413
TA-17324,S-0072,2012-05-18,30,1,Yes,1,8.11804833
TA-17324,S-0072,2012-05-18,30,4,Yes,1,7.561636518
TA-17325,S-0066,2012-11-26,173,0,Yes,7,52.83686562
TA-17325,S-0066,2012-11-26,173,0,Yes,14,30.3327899
TA-17325,S-0066,2012-11-26,173,0,Yes,20,23.96465672
TA-17326,S-0072,2013-11-01,25,1,Yes,1,8.042932735
TA-17327,S-0013,2012-08-30,41,1,No,1,7.5560724
TA-17328,S-0013,2012-08-30,41,1,No,1,7.391930916
TA-17329,S-0013,2012-08-30,41,1,No,1,6.827172927
TA-17331,S-0041,2013-01-07,192,20,No,20,3.880972385
TA-17332,S-0013,2013-04-12,428,43,No,43,12.49700929
TA-17333,S-0041,2013-02-20,1,0,Yes,1,27.36155083
TA-17333,S-0041,2013-02-20,1,0,Yes,6,5.806157253
TA-17333,S-0041,2013-02-20,1,0,Yes,20,1.825030742
TA-17334,S-0041,2013-02-20,1,0,Yes,1,27.48674349
TA-17334,S-0041,2013-02-20,1,0,Yes,6,5.931349911
TA-17334,S-0041,2013-02-20,1,0,Yes,20,1.953005458
TA-17336,S-0013,2013-02-04,173,17,No,17,3.101995849
TA-17338,S-0013,2013-02-04,173,17,No,17,2.879431125
TA-17339,S-0072,2014-09-01,10,4,No,1,10.73318384
TA-17343,S-0066,2013-10-08,400,40,No,40,25.56712274
TA-17346,S-0072,2012-11-26,250,6,Yes,1,5.127334843
TA-17346,S-0072,2012-11-26,250,1,Yes,1,5.544643702
TA-17349,S-0058,2012-04-27,14,0,Yes,5,15.9551087
TA-17349,S-0058,2012-04-27,14,0,Yes,10,10.1656438
TA-17359,S-0064,2012-10-02,192,1,No,1,42.68235006
TA-17360,S-0064,2012-10-02,192,1,No,1,42.68235006
TA-17362,S-0013,2012-08-08,46,1,No,1,19.56900341
TA-17366,S-0041,2013-05-09,250,20,No,20,2.790405235
TA-17370,S-0058,2013-06-06,74,0,Yes,1,102.0181056
TA-17370,S-0058,2013-06-06,74,0,Yes,2,50.05480656
TA-17370,S-0058,2013-06-06,74,0,Yes,4,27.11116552
TA-17370,S-0058,2013-06-06,74,0,Yes,7,17.09575291
TA-17370,S-0058,2013-06-06,74,0,Yes,15,8.958230165
TA-17370,S-0058,2013-06-06,74,0,Yes,25,6.732582919
TA-17371,S-0058,2014-07-14,74,100,No,100,4.167524468
TA-17372,S-0066,2012-06-25,135,10,No,10,57.30485247
TA-17373,S-0066,2012-07-03,135,5,No,5,26.06232925
TA-17374,S-0066,2012-07-12,135,5,No,5,33.6490043
TA-17376,S-0105,2012-10-02,1,1,No,1,52.27210763
TA-17378,S-0013,2012-09-10,225,1,No,1,2.50941727
TA-17379,S-0105,2012-05-10,50,1,No,1,36.68701279
TA-17382,S-0072,2013-04-15,1800,1,Yes,1,1.263054812
TA-17394,S-0072,2013-05-01,1142,1,Yes,1,5.842324021
TA-17394,S-0072,2013-05-01,1142,25,Yes,25,8.696716614
TA-17395,S-0041,2013-02-20,50,0,Yes,1,31.80449915
TA-17395,S-0041,2013-02-20,50,0,Yes,6,7.5560724
TA-17395,S-0041,2013-02-20,50,0,Yes,20,3.079739377
TA-17396,S-0026,2013-07-09,7,1,No,1,74.87077336
TA-17397,S-0058,2012-05-02,50,0,Yes,10,12.14368779
TA-17397,S-0058,2012-05-02,50,0,Yes,15,10.14060526
TA-17397,S-0058,2012-05-02,50,0,Yes,20,8.963794283
TA-17401,S-0041,2014-08-01,250,1,No,1,5.530733406
TA-17406,S-0041,2013-08-01,1,1,No,1,2.701379345
TA-17408,S-0013,2012-10-23,120,3,No,1,5.272001914
TA-17409,S-0041,2013-02-20,1,0,Yes,1,31.85735827
TA-17409,S-0041,2013-02-20,1,0,Yes,6,7.606149463
TA-17409,S-0041,2013-02-20,1,0,Yes,20,3.12981644
TA-17410,S-0041,2013-02-20,1,0,Yes,1,28.24346355
TA-17410,S-0041,2013-02-20,1,0,Yes,6,6.688069974
TA-17410,S-0041,2013-02-20,1,0,Yes,20,2.706943463
TA-17411,S-0013,2013-01-15,350,10,No,10,9.308769607
TA-17413,S-0072,2012-06-20,40,1,No,1,4.87138541
TA-17414,S-0072,2012-10-15,550,1,Yes,1,3.079739377
TA-17415,S-0066,2013-12-06,910,0,Yes,15,18.12789682
TA-17415,S-0066,2013-12-06,910,0,Yes,45,15.40982512
TA-17419,S-0072,2012-11-09,25,1,Yes,1,9.091769
TA-17424,S-0026,2013-01-29,97,1,No,1,19.72201666
TA-17426,S-0026,2013-01-29,97,1,No,1,22.07563862
TA-17427,S-0026,2013-01-29,244,1,No,1,26.06232925
TA-17428,S-0026,2013-02-12,240,1,No,1,20.79867351
TA-17431,S-0026,2014-08-01,4000,1,No,1,6.265196998
TA-17433,S-0026,2014-08-01,2000,1,No,1,8.588216311
TA-17436,S-0026,2014-08-01,2000,1,No,1,6.821608809
TA-17437,S-0026,2014-08-01,2000,1,No,1,8.268279519
TA-17439,S-0026,2012-10-02,5,1,No,1,102.599556
TA-17441,S-0005,2013-08-28,70,1,No,1,3.758561787
TA-17444,S-0066,2013-02-12,1,8,No,1,4.729500398
TA-17445,S-0072,2013-08-16,150,1,Yes,1,5.480656343
TA-17446,S-0026,2012-10-30,485,1,No,1,24.35414499
TA-17454,S-0066,2013-03-31,0,0,Yes,1,20.60671144
TA-17454,S-0066,2013-03-31,0,0,Yes,2,11.0419924
TA-17454,S-0066,2013-03-31,0,0,Yes,5,5.302604564
TA-17454,S-0066,2013-03-31,0,0,Yes,10,3.391329991
TA-17454,S-0066,2013-03-31,0,0,Yes,25,2.2423396
TA-17454,S-0066,2013-03-31,0,0,Yes,50,1.927966927
TA-17454,S-0066,2013-03-31,0,0,Yes,100,1.786081915
TA-17454,S-0066,2013-03-31,0,0,Yes,250,1.699838084
TA-17456,S-0072,2013-02-01,103,5,No,1,1.224105985
TA-17458,S-0066,2013-06-01,0,0,Yes,1,20.78198116
TA-17458,S-0066,2013-06-01,0,0,Yes,2,11.21726212
TA-17458,S-0066,2013-06-01,0,0,Yes,5,5.480656343
TA-17458,S-0066,2013-06-01,0,0,Yes,10,3.566599712
TA-17458,S-0066,2013-06-01,0,0,Yes,25,2.417609321
TA-17458,S-0066,2013-06-01,0,0,Yes,50,2.103236648
TA-17458,S-0066,2013-06-01,0,0,Yes,100,1.961351636
TA-17458,S-0066,2013-06-01,0,0,Yes,250,1.877889864
TA-17460,S-0066,2013-08-01,0,0,Yes,1,20.98228941
TA-17460,S-0066,2013-08-01,0,0,Yes,2,11.41757037
TA-17460,S-0066,2013-08-01,0,0,Yes,5,5.678182536
TA-17460,S-0066,2013-08-01,0,0,Yes,10,3.764125905
TA-17460,S-0066,2013-08-01,0,0,Yes,25,2.617917573
TA-17460,S-0066,2013-08-01,0,0,Yes,50,2.300762841
TA-17460,S-0066,2013-08-01,0,0,Yes,100,2.161659888
TA-17460,S-0066,2013-08-01,0,0,Yes,250,2.075416057
TA-17462,S-0066,2008-12-01,6,0,Yes,3,36.53121748
TA-17462,S-0066,2008-12-01,6,0,Yes,5,22.65152485
TA-17462,S-0066,2008-12-01,6,0,Yes,7,16.65896964
TA-17462,S-0066,2008-12-01,6,0,Yes,9,13.3455373
TA-17463,S-0072,2012-03-09,13,0,Yes,4,6.615736439
TA-17463,S-0072,2012-03-09,13,0,Yes,8,5.789464899
TA-17463,S-0072,2012-03-09,13,0,Yes,12,4.963193359
TA-17463,S-0072,2012-03-09,13,0,Yes,16,4.467986846
TA-17465,S-0066,2013-08-01,0,0,Yes,1,21.00176383
TA-17465,S-0066,2013-08-01,0,0,Yes,2,11.43704479
TA-17465,S-0066,2013-08-01,0,0,Yes,5,5.69765695
TA-17465,S-0066,2013-08-01,0,0,Yes,10,3.786382377
TA-17465,S-0066,2013-08-01,0,0,Yes,25,2.637391987
TA-17465,S-0066,2013-08-01,0,0,Yes,50,2.323019313
TA-17465,S-0066,2013-08-01,0,0,Yes,100,2.181134301
TA-17465,S-0066,2013-08-01,0,0,Yes,250,2.097672529
TA-17466,S-0066,2013-07-07,0,0,Yes,1,21.51366269
TA-17466,S-0066,2013-07-07,0,0,Yes,2,11.94894365
TA-17466,S-0066,2013-07-07,0,0,Yes,5,6.209555816
TA-17466,S-0066,2013-07-07,0,0,Yes,10,4.298281244
TA-17466,S-0066,2013-07-07,0,0,Yes,25,3.149290853
TA-17466,S-0066,2013-07-07,0,0,Yes,50,2.83491818
TA-17466,S-0066,2013-07-07,0,0,Yes,100,2.693033168
TA-17466,S-0066,2013-07-07,0,0,Yes,250,2.606789337
TA-17468,S-0013,2011-07-27,11,10,No,10,7.728560062
TA-17469,S-0066,2014-02-01,1,0,Yes,1,20.64287821
TA-17469,S-0066,2014-02-01,1,0,Yes,2,11.07815917
TA-17469,S-0066,2014-02-01,1,0,Yes,5,5.338771331
TA-17469,S-0066,2014-02-01,1,0,Yes,10,3.4247147
TA-17469,S-0066,2014-02-01,1,0,Yes,25,2.278506368
TA-17469,S-0066,2014-02-01,1,0,Yes,50,1.961351636
TA-17469,S-0066,2014-02-01,1,0,Yes,100,1.819466624
TA-17472,S-0041,2013-08-21,1,100,No,100,1.046054206
TA-17475,S-0066,2013-07-21,0,0,Yes,1,21.78630448
TA-17475,S-0066,2013-07-21,0,0,Yes,2,12.22158544
TA-17475,S-0066,2013-07-21,0,0,Yes,5,6.482197604
TA-17475,S-0066,2013-07-21,0,0,Yes,10,4.570923032
TA-17475,S-0066,2013-07-21,0,0,Yes,25,3.421932641
TA-17475,S-0066,2013-07-21,0,0,Yes,50,3.107559967
TA-17475,S-0066,2013-07-21,0,0,Yes,100,2.965674955
TA-17475,S-0066,2013-07-21,0,0,Yes,250,2.882213184
TA-17477,S-0066,2013-07-21,0,0,Yes,1,21.89480478
TA-17477,S-0066,2013-07-21,0,0,Yes,2,12.33008574
TA-17477,S-0066,2013-07-21,0,0,Yes,5,6.590697907
TA-17477,S-0066,2013-07-21,0,0,Yes,10,4.679423335
TA-17477,S-0066,2013-07-21,0,0,Yes,25,3.530432944
TA-17477,S-0066,2013-07-21,0,0,Yes,50,3.216060271
TA-17477,S-0066,2013-07-21,0,0,Yes,100,3.074175259
TA-17477,S-0066,2013-07-21,0,0,Yes,250,2.987931428
TA-17479,S-0066,2013-08-01,0,0,Yes,1,21.03236648
TA-17479,S-0066,2013-08-01,0,0,Yes,2,11.46764744
TA-17479,S-0066,2013-08-01,0,0,Yes,5,5.731041659
TA-17479,S-0066,2013-08-01,0,0,Yes,10,3.816985027
TA-17479,S-0066,2013-08-01,0,0,Yes,25,2.670776695
TA-17479,S-0066,2013-08-01,0,0,Yes,50,2.353621963
TA-17479,S-0066,2013-08-01,0,0,Yes,100,2.211736951
TA-17479,S-0066,2013-08-01,0,0,Yes,250,2.128275179
TA-17480,S-0041,2012-09-01,1,0,Yes,1,21.51088063
TA-17480,S-0041,2012-09-01,1,0,Yes,6,4.587615386
TA-17480,S-0041,2012-09-01,1,0,Yes,20,1.468927182
TA-17481,S-0066,2013-05-01,0,0,Yes,1,21.74457359
TA-17481,S-0066,2013-05-01,0,0,Yes,2,12.17985455
TA-17481,S-0066,2013-05-01,0,0,Yes,5,6.440466718
TA-17481,S-0066,2013-05-01,0,0,Yes,10,4.526410087
TA-17481,S-0066,2013-05-01,0,0,Yes,25,3.380201755
TA-17481,S-0066,2013-05-01,0,0,Yes,50,3.063047022
TA-17481,S-0066,2013-05-01,0,0,Yes,100,2.92116201
TA-17481,S-0066,2013-05-01,0,0,Yes,250,2.837700239
TA-17482,S-0066,2008-07-01,7,0,Yes,1,120.0430663
TA-17482,S-0066,2008-07-01,7,0,Yes,3,41.21064082
TA-17482,S-0066,2008-07-01,7,0,Yes,5,25.44471214
TA-17482,S-0066,2008-07-01,7,0,Yes,7,18.68709069
TA-17482,S-0066,2008-07-01,7,0,Yes,9,14.93409302
TA-17483,S-0066,2013-07-28,0,0,Yes,1,32.99800248
TA-17483,S-0066,2013-07-28,0,0,Yes,2,21.13808472
TA-17483,S-0066,2013-07-28,0,0,Yes,5,14.02157765
TA-17483,S-0066,2013-07-28,0,0,Yes,10,11.65126333
TA-17483,S-0066,2013-07-28,0,0,Yes,25,10.2268491
TA-17483,S-0066,2013-07-28,0,0,Yes,50,9.820668473
TA-17483,S-0066,2013-07-28,0,0,Yes,100,9.631488457
TA-17483,S-0066,2013-07-28,0,0,Yes,250,9.520206095
TA-17484,S-0026,2008-07-10,7,1,No,1,112.3729295
TA-17488,S-0066,2013-07-01,0,0,Yes,1,25.51704568
TA-17488,S-0066,2013-07-01,0,0,Yes,2,15.95232664
TA-17488,S-0066,2013-07-01,0,0,Yes,5,10.2129388
TA-17488,S-0066,2013-07-01,0,0,Yes,10,8.298882169
TA-17488,S-0066,2013-07-01,0,0,Yes,25,7.152673837
TA-17488,S-0066,2013-07-01,0,0,Yes,50,6.835519104
TA-17488,S-0066,2013-07-01,0,0,Yes,100,6.693634092
TA-17488,S-0066,2013-07-01,0,0,Yes,250,6.610172321
TA-17493,S-0066,2013-09-01,0,0,Yes,1,21.4997524
TA-17493,S-0066,2013-09-01,0,0,Yes,2,11.93503336
TA-17493,S-0066,2013-09-01,0,0,Yes,5,6.195645521
TA-17493,S-0066,2013-09-01,0,0,Yes,10,4.28158889
TA-17493,S-0066,2013-09-01,0,0,Yes,25,3.135380558
TA-17493,S-0066,2013-09-01,0,0,Yes,50,2.818225825
TA-17493,S-0066,2013-09-01,0,0,Yes,100,2.676340813
TA-17493,S-0066,2013-09-01,0,0,Yes,250,2.592879042
TA-17496,S-0066,2013-05-01,0,0,Yes,1,21.82803537
TA-17496,S-0066,2013-05-01,0,0,Yes,2,12.26331633
TA-17496,S-0066,2013-05-01,0,0,Yes,5,6.52392849
TA-17496,S-0066,2013-05-01,0,0,Yes,10,4.609871858
TA-17496,S-0066,2013-05-01,0,0,Yes,25,3.463663527
TA-17496,S-0066,2013-05-01,0,0,Yes,50,3.146508794
TA-17496,S-0066,2013-05-01,0,0,Yes,100,3.004623782
TA-17496,S-0066,2013-05-01,0,0,Yes,250,2.92116201
TA-17497,S-0066,2008-04-01,10,0,Yes,1,120.2239001
TA-17497,S-0066,2008-04-01,10,0,Yes,3,41.39147466
TA-17497,S-0066,2008-04-01,10,0,Yes,5,25.62554598
TA-17497,S-0066,2008-04-01,10,0,Yes,7,18.86792453
TA-17497,S-0066,2008-04-01,10,0,Yes,9,15.11492686
TA-17498,S-0066,2013-06-01,0,0,Yes,1,21.75013771
TA-17498,S-0066,2013-06-01,0,0,Yes,2,12.18541867
TA-17498,S-0066,2013-06-01,0,0,Yes,5,6.446030836
TA-17498,S-0066,2013-06-01,0,0,Yes,10,4.534756264
TA-17498,S-0066,2013-06-01,0,0,Yes,25,3.385765873
TA-17498,S-0066,2013-06-01,0,0,Yes,50,3.0713932
TA-17498,S-0066,2013-06-01,0,0,Yes,100,2.929508188
TA-17498,S-0066,2013-06-01,0,0,Yes,250,2.846046416
TA-17499,S-0066,2013-05-01,0,0,Yes,1,21.56373976
TA-17499,S-0066,2013-05-01,0,0,Yes,2,11.99902072
TA-17499,S-0066,2013-05-01,0,0,Yes,5,6.259632879
TA-17499,S-0066,2013-05-01,0,0,Yes,10,4.345576248
TA-17499,S-0066,2013-05-01,0,0,Yes,25,3.199367916
TA-17499,S-0066,2013-05-01,0,0,Yes,50,2.882213184
TA-17499,S-0066,2013-05-01,0,0,Yes,100,2.740328172
TA-17499,S-0066,2013-05-01,0,0,Yes,250,2.6568664
TA-17500,S-0064,2014-01-03,22,0,Yes,6,11.87382806
TA-17500,S-0064,2014-01-03,22,0,Yes,12,7.238917668
TA-17500,S-0064,2014-01-03,22,0,Yes,18,5.694874891
TA-17500,S-0064,2014-01-03,22,0,Yes,24,4.921462473
TA-17501,S-0066,2013-07-07,0,0,Yes,1,21.96435626
TA-17501,S-0066,2013-07-07,0,0,Yes,2,12.39963722
TA-17501,S-0066,2013-07-07,0,0,Yes,5,6.660249384
TA-17501,S-0066,2013-07-07,0,0,Yes,10,4.748974811
TA-17501,S-0066,2013-07-07,0,0,Yes,25,3.59998442
TA-17501,S-0066,2013-07-07,0,0,Yes,50,3.285611747
TA-17501,S-0066,2013-07-07,0,0,Yes,100,3.143726735
TA-17501,S-0066,2013-07-07,0,0,Yes,250,3.060264963
TA-17503,S-0066,2013-08-04,0,0,Yes,1,21.59156035
TA-17503,S-0066,2013-08-04,0,0,Yes,2,12.02684131
TA-17503,S-0066,2013-08-04,0,0,Yes,5,6.28745347
TA-17503,S-0066,2013-08-04,0,0,Yes,10,4.376178898
TA-17503,S-0066,2013-08-04,0,0,Yes,25,3.227188507
TA-17503,S-0066,2013-08-04,0,0,Yes,50,2.912815833
TA-17503,S-0066,2013-08-04,0,0,Yes,100,2.770930821
TA-17503,S-0066,2013-08-04,0,0,Yes,250,2.684686991
TA-17504,S-0066,2013-08-11,0,0,Yes,1,21.27440561
TA-17504,S-0066,2013-08-11,0,0,Yes,2,11.70968657
TA-17504,S-0066,2013-08-11,0,0,Yes,5,5.970298738
TA-17504,S-0066,2013-08-11,0,0,Yes,10,4.056242106
TA-17504,S-0066,2013-08-11,0,0,Yes,25,2.910033774
TA-17504,S-0066,2013-08-11,0,0,Yes,50,2.592879042
TA-17504,S-0066,2013-08-11,0,0,Yes,100,2.45099403
TA-17504,S-0066,2013-08-11,0,0,Yes,250,2.367532258
TA-17505,S-0066,2013-08-11,0,0,Yes,1,21.11861031
TA-17505,S-0066,2013-08-11,0,0,Yes,2,11.55389127
TA-17505,S-0066,2013-08-11,0,0,Yes,5,5.81450343
TA-17505,S-0066,2013-08-11,0,0,Yes,10,3.900446799
TA-17505,S-0066,2013-08-11,0,0,Yes,25,2.754238467
TA-17505,S-0066,2013-08-11,0,0,Yes,50,2.437083734
TA-17505,S-0066,2013-08-11,0,0,Yes,100,2.295198722
TA-17505,S-0066,2013-08-11,0,0,Yes,250,2.211736951
TA-17507,S-0066,2013-03-31,0,0,Yes,1,20.58445497
TA-17507,S-0066,2013-03-31,0,0,Yes,2,11.01973593
TA-17507,S-0066,2013-03-31,0,0,Yes,5,5.280348091
TA-17507,S-0066,2013-03-31,0,0,Yes,10,3.369073519
TA-17507,S-0066,2013-03-31,0,0,Yes,25,2.220083128
TA-17507,S-0066,2013-03-31,0,0,Yes,50,1.905710454
TA-17507,S-0066,2013-03-31,0,0,Yes,100,1.763825442
TA-17507,S-0066,2013-03-31,0,0,Yes,250,1.677581612
TA-17509,S-0066,2013-08-01,0,0,Yes,1,21.56930387
TA-17509,S-0066,2013-08-01,0,0,Yes,2,12.00458483
TA-17509,S-0066,2013-08-01,0,0,Yes,5,6.265196998
TA-17509,S-0066,2013-08-01,0,0,Yes,10,4.353922425
TA-17509,S-0066,2013-08-01,0,0,Yes,25,3.204932034
TA-17509,S-0066,2013-08-01,0,0,Yes,50,2.887777302
TA-17509,S-0066,2013-08-01,0,0,Yes,100,2.748674349
TA-17509,S-0066,2013-08-01,0,0,Yes,250,2.662430518
TA-17511,S-0066,2013-08-01,0,0,Yes,1,21.19650796
TA-17511,S-0066,2013-08-01,0,0,Yes,2,11.63178892
TA-17511,S-0066,2013-08-01,0,0,Yes,5,5.892401084
TA-17511,S-0066,2013-08-01,0,0,Yes,10,3.981126511
TA-17511,S-0066,2013-08-01,0,0,Yes,25,2.832136121
TA-17511,S-0066,2013-08-01,0,0,Yes,50,2.517763447
TA-17511,S-0066,2013-08-01,0,0,Yes,100,2.375878435
TA-17511,S-0066,2013-08-01,0,0,Yes,250,2.292416663
TA-17512,S-0066,2013-07-21,0,0,Yes,1,21.27440561
TA-17512,S-0066,2013-07-21,0,0,Yes,2,11.70968657
TA-17512,S-0066,2013-07-21,0,0,Yes,5,5.970298738
TA-17512,S-0066,2013-07-21,0,0,Yes,10,4.056242106
TA-17512,S-0066,2013-07-21,0,0,Yes,25,2.910033774
TA-17512,S-0066,2013-07-21,0,0,Yes,50,2.592879042
TA-17512,S-0066,2013-07-21,0,0,Yes,100,2.453776089
TA-17512,S-0066,2013-07-21,0,0,Yes,250,2.367532258
TA-17513,S-0066,2013-07-21,0,0,Yes,1,21.27440561
TA-17513,S-0066,2013-07-21,0,0,Yes,2,11.70968657
TA-17513,S-0066,2013-07-21,0,0,Yes,5,5.970298738
TA-17513,S-0066,2013-07-21,0,0,Yes,10,4.056242106
TA-17513,S-0066,2013-07-21,0,0,Yes,25,2.910033774
TA-17513,S-0066,2013-07-21,0,0,Yes,50,2.592879042
TA-17513,S-0066,2013-07-21,0,0,Yes,100,2.453776089
TA-17513,S-0066,2013-07-21,0,0,Yes,250,2.367532258
TA-17515,S-0066,2013-07-21,0,0,Yes,1,21.17425149
TA-17515,S-0066,2013-07-21,0,0,Yes,2,11.60953245
TA-17515,S-0066,2013-07-21,0,0,Yes,5,5.870144611
TA-17515,S-0066,2013-07-21,0,0,Yes,10,3.958870039
TA-17515,S-0066,2013-07-21,0,0,Yes,25,2.809879648
TA-17515,S-0066,2013-07-21,0,0,Yes,50,2.495506975
TA-17515,S-0066,2013-07-21,0,0,Yes,100,2.353621963
TA-17515,S-0066,2013-07-21,0,0,Yes,250,2.267378132
TA-17516,S-0066,2013-07-21,0,0,Yes,1,21.39681621
TA-17516,S-0066,2013-07-21,0,0,Yes,2,11.83209717
TA-17516,S-0066,2013-07-21,0,0,Yes,5,6.092709336
TA-17516,S-0066,2013-07-21,0,0,Yes,10,4.181434763
TA-17516,S-0066,2013-07-21,0,0,Yes,25,3.032444373
TA-17516,S-0066,2013-07-21,0,0,Yes,50,2.718071699
TA-17516,S-0066,2013-07-21,0,0,Yes,100,2.576186687
TA-17516,S-0066,2013-07-21,0,0,Yes,250,2.489942857
TA-17517,S-0066,2013-07-14,0,0,Yes,1,21.39681621
TA-17517,S-0066,2013-07-14,0,0,Yes,2,11.83209717
TA-17517,S-0066,2013-07-14,0,0,Yes,5,6.092709336
TA-17517,S-0066,2013-07-14,0,0,Yes,10,4.181434763
TA-17517,S-0066,2013-07-14,0,0,Yes,25,3.032444373
TA-17517,S-0066,2013-07-14,0,0,Yes,50,2.718071699
TA-17517,S-0066,2013-07-14,0,0,Yes,100,2.576186687
TA-17517,S-0066,2013-07-14,0,0,Yes,250,2.489942857
TA-17522,S-0066,2013-09-01,0,0,Yes,1,21.71953506
